"Run","Day","Count","EmergDate","EmergDay","prop"
"Winter",112,2,91.7374032148955,204,0.000930170653720425
"Winter",113,3,93.7481591335847,207,0.00139525598058064
"Winter",114,3,90.1287768627114,204,0.00139525598058064
"Winter",115,1.66666666666667,83.6200548562744,199,0.000775142211433687
"Winter",116,3.5,92.8169369932677,209,0.00162779864401074
"Winter",117,2.42857142857143,85.5153782893927,203,0.00112949293666052
"Winter",118,2.5,81.7431881056805,200,0.00116271331715053
"Winter",119,2.54545454545455,86.2010422123299,205,0.00118385355928054
"Winter",120,1.57142857142857,84.4201966614626,204,0.000730848370780334
"Winter",121,2.125,86.733329852845,208,0.000988306319577951
"Winter",122,2.5,90.3071001703911,212,0.00116271331715053
"Winter",123,2.2,87.1467437238857,210,0.00102318771909247
"Winter",124,2.77777777777778,85.537337756021,210,0.00129190368572281
"Winter",125,5.4,85.8267534422913,211,0.00251146076504515
"Winter",126,2.5,83.5618595965109,210,0.00116271331715053
"Winter",127,2.5,82.6616866524066,210,0.00116271331715053
"Winter",128,5.18181818181818,87.7019647085844,216,0.0024099876028211
"Winter",129,2,88.2252542270635,217,0.000930170653720425
"Winter",130,3,85.2414954198982,215,0.00139525598058064
"Winter",131,5.88888888888889,89.0580055171874,220,0.00273883581373236
"Winter",132,2.3,85.6669443785917,218,0.00106969625177849
"Winter",133,2.75,83.2414495560892,216,0.00127898464886558
"Winter",134,5.84615384615385,87.0386365183674,221,0.00271896037241355
"Winter",135,2.83333333333333,87.690916363428,223,0.00131774175943727
"Winter",136,3.72727272727273,84.7679471793032,221,0.00173349985466079
"Winter",137,7.07142857142857,87.6449265043903,225,0.0032888176685115
"Winter",138,2.8,85.6274313459125,224,0.00130223891520859
"Winter",139,4.22222222222222,86.7271083317495,226,0.00196369360229867
"Winter",140,9.42857142857143,84.8561992896609,225,0.004385090224682
"Winter",141,4.875,85.3859339103209,226,0.00226729096844353
"Winter",142,3.27272727272727,84.8522062769745,227,0.00152209743336069
"Winter",143,9.5,86.7391292133818,230,0.00441831060517202
"Winter",144,4.76923076923077,86.3168221808615,230,0.00221809925117947
"Winter",145,4.53333333333333,86.043782732264,231,0.00210838681509963
"Winter",146,15.3076923076923,84.9706820188783,231,0.00711938308039863
"Winter",147,3.92857142857143,84.5430058560755,232,0.00182712092695083
"Winter",148,7.08333333333333,85.0728106892556,233,0.00329435439859317
"Winter",149,13.8,86.3273979686057,235,0.00641817751067093
"Winter",150,6.53846153846154,85.4838988161065,235,0.00304094252177831
"Winter",151,8.4,84.6007931201901,236,0.00390671674562578
"Winter",152,20.5333333333333,86.2846205062583,238,0.00954975204486303
"Winter",153,5.2,85.6814917903659,239,0.0024184436996731
"Winter",154,7.70588235294118,84.8363961705173,239,0.00358389281286399
"Winter",155,21.3529411764706,85.5689118946608,241,0.00993093962648571
"Winter",156,7.06666666666667,86.6611209012542,243,0.00328660297647883
"Winter",157,13.5333333333333,83.9080648103229,241,0.00629415475684154
"Winter",158,28.7894736842105,84.8946605455784,243,0.0133895617785545
"Winter",159,7.9375,85.8388163125362,245,0.00369161478195293
"Winter",160,14.8823529411765,84.9765683777152,245,0.0069215639820961
"Winter",161,26.15,85.9607228344592,247,0.0121619812973946
"Winter",162,10.8823529411765,86.2574833068343,248,0.00506122267465525
"Winter",163,14.5555555555556,84.3712773543734,247,0.00676957531318753
"Winter",164,49.3125,84.9450990134475,249,0.0229345201807942
"Winter",165,9.44444444444444,87.0032173228449,252,0.00439247253145756
"Winter",166,17.9,84.9277087307293,251,0.0083250273507978
"Winter",167,48.4444444444444,84.364535170828,251,0.0225308002790058
"Winter",168,14.7058823529412,86.4666571803618,254,0.00683949010088547
"Winter",169,23.7058823529412,83.6053959165277,253,0.0110252580426274
"Winter",170,64.125,83.7314619878981,254,0.0298235965849111
"Winter",171,15.0526315789474,83.6088067238693,255,0.00700075807800109
"Winter",172,27,82.4633007968901,254,0.0125573038252257
"Winter",173,62.3157894736842,83.8442788139808,257,0.0289821593159206
"Winter",174,20.7058823529412,85.576922299509,260,0.00963000206204675
"Winter",175,32.7894736842105,83.8180233587026,259,0.0152499030859954
"Winter",176,69.0952380952381,83.8011300123533,260,0.032135181394008
"Winter",177,16.15,84.3644803737534,261,0.00751112802879243
"Winter",178,35.3333333333333,82.2717878933664,260,0.0164330148823942
"Winter",179,76.75,83.0740864278921,262,0.0356952988365213
"Winter",180,19.3684210526316,82.6495876568787,263,0.00900796843602937
"Winter",181,36.5555555555556,81.6219146625175,263,0.0170014525041122
"Winter",182,67.85,82.7967027504732,265,0.0315560394274654
"Winter",183,26,82.8173687771596,266,0.0120922184983655
"Winter",184,40.7777777777778,81.7412574985959,266,0.0189651461064109
"Winter",185,70.3333333333333,82.3942929454886,267,0.0327110013225016
"Winter",186,24.7368421052632,82.3939968202383,268,0.0115047422960158
"Winter",187,37.8947368421053,81.1968425795288,268,0.0176242860704923
"Winter",188,71.75,81.5799682015805,270,0.0333698722022202
"Winter",189,29.8666666666667,82.392379397918,271,0.0138905484288917
"Winter",190,33.6,81.7659328767671,272,0.0156268669825031
"Winter",191,61.7894736842105,81.685114846779,273,0.0287373775649415
"Winter",192,26.4,83.1916736335574,275,0.0122782526291096
"Winter",193,33.2222222222222,80.8936760207994,274,0.0154511680812448
"Winter",194,56.85,82.4095719601718,276,0.0264401008320031
"Winter",195,22.0555555555556,82.0209937436621,277,0.0102577152646391
"Winter",196,33.3333333333333,81.5818554794574,278,0.0155028442286737
"Winter",197,54.9473684210526,82.2749752558953,279,0.0255552148022138
"Winter",198,20.8823529411765,83.5702147712558,282,0.00971207594325737
"Winter",199,27.3888888888889,82.1093570194284,281,0.0127381703412269
"Winter",200,40.0952380952381,82.4817487274372,282,0.0186477069150618
"Winter",201,17.75,83.1145308415538,284,0.00825526455176877
"Winter",202,24.2857142857143,80.9043654927093,283,0.0112949293666052
"Winter",203,39.1578947368421,82.6584764269886,286,0.018211762272842
"Winter",204,15.0666666666667,84.4558044593743,288,0.00700728559136053
"Winter",205,20,81.0786230852561,286,0.00930170653720425
"Winter",206,33.4117647058824,82.1517462462066,288,0.0155393215092118
"Winter",207,12.4,83.3911758754603,290,0.00576705805306663
"Winter",208,16.0714285714286,81.5998085514225,290,0.00747458561025341
"Winter",209,24.9444444444444,80.3624674981751,289,0.0116012950977908
"Winter",210,11.4615384615385,82.9571111409028,293,0.00533059336170551
"Winter",211,10.7857142857143,78.6978220340115,290,0.00501627745399229
"Winter",212,15.6842105263158,80.7707720239943,293,0.00729449617917596
"Winter",213,6.35714285714286,81.7556296699822,295,0.00295661386361135
"Winter",214,9.64285714285714,80.5138287985872,295,0.00448475136615205
"Winter",215,11.7058823529412,81.3180423067729,296,0.00544423412030484
"Winter",216,4.42857142857143,82.8086964445368,299,0.00205966359038094
"Winter",217,6.9,79.456319038215,296,0.00320908875533546
"Winter",218,12.25,80.4324683925238,298,0.0056972952540376
"Winter",219,4.92307692307692,81.0898680185677,300,0.0022896508399272
"Winter",220,4.7,80.4769129074726,300,0.002185901036243
"Winter",221,8.93333333333333,79.5782784967351,301,0.00415476225328456
"Winter",222,4.2,83.9694527610747,306,0.00195335837281289
"Winter",223,3.1,82.6374284056351,306,0.00144176451326666
"Winter",224,3.76923076923077,80.2375889597679,304,0.00175301392431926
"Winter",225,2.77777777777778,82.9574046098753,308,0.00129190368572281
"Winter",226,3,80.2941364784452,306,0.00139525598058064
"Winter",227,6.42857142857143,82.6230700855697,310,0.00298983424410136
"Winter",228,2.75,82.8109066131275,311,0.00127898464886558
"Winter",229,3.6,83.7323042436979,313,0.00167430717669676
"Winter",230,5.4,80.0264712163643,310,0.00251146076504515
"Winter",231,1.5,78.8694741484471,310,0.000697627990290318
"Winter",232,1.66666666666667,75.9068071831718,308,0.000775142211433687
"Winter",233,5.25,80.3991307769322,313,0.00244169796601611
"Winter",234,2.66666666666667,81.1951880169123,315,0.0012402275382939
"Winter",235,1,74.2972178074187,309,0.000465085326860212
"Winter",236,1.25,82.9501657274088,319,0.000581356658575265
"Winter",237,1.33333333333333,82.1607112188141,319,0.00062011376914695
"Winter",238,1.2,77.3936752193511,315,0.000558102392232255
"Winter",239,1.5,81.6815614800538,321,0.000697627990290318
"Winter",241,1,79.5433112787529,321,0.000465085326860212
"Winter",242,1,82.2553617130613,324,0.000465085326860212
"Winter",243,1.5,70.8045312015996,314,0.000697627990290318
"Winter",245,1,84.1748698008132,329,0.000465085326860212
"Winter",247,1,82.1561466250299,329,0.000465085326860212
"Winter",248,2,87.7803096597704,336,0.000930170653720425
"Winter",249,1,81.2224284792587,330,0.000465085326860212
"Fall",250,2.5,77.3988955909869,327,0.00173242568226982
"Fall",251,1,66.0045418984704,317,0.000692970272907927
"Fall",252,1,65.3300274904917,317,0.000692970272907927
"Fall",253,1,63.6710334313665,317,0.000692970272907927
"Fall",254,1,65.43584527517,319,0.000692970272907927
"Fall",255,1,63.8068724125543,319,0.000692970272907927
"Fall",256,1,63.8408996037772,320,0.000692970272907927
"Fall",257,1,70.3479929488213,327,0.000692970272907927
"Fall",258,1,68.9714179954649,327,0.000692970272907927
"Fall",259,1,68.5750021583648,328,0.000692970272907927
"Fall",260,1,68.6498937070161,329,0.000692970272907927
"Fall",261,1,68.5393556729897,330,0.000692970272907927
"Fall",262,1,69.5525573391891,332,0.000692970272907927
"Fall",263,1,69.4053719305252,332,0.000692970272907927
"Fall",264,2.4,77.7069358456251,342,0.00166312865497903
"Fall",265,2.16666666666667,75.6438479449561,341,0.00150143559130051
"Fall",266,2.16666666666667,74.4887660059266,340,0.00150143559130051
"Fall",267,2.16666666666667,74.3624141592975,341,0.00150143559130051
"Fall",268,2.16666666666667,73.8866726886348,342,0.00150143559130051
"Fall",269,2.16666666666667,73.6784078446408,343,0.00150143559130051
"Fall",270,2.16666666666667,73.6461768699332,344,0.00150143559130051
"Fall",271,5.5,75.4907446900838,346,0.0038113365009936
"Fall",272,5.18181818181818,75.9213950136369,348,0.00359084595961381
"Fall",273,5.18181818181818,75.8354068209805,349,0.00359084595961381
"Fall",274,5.18181818181818,75.4121855912718,349,0.00359084595961381
"Fall",275,5.18181818181818,75.3667935026937,350,0.00359084595961381
"Fall",276,5.18181818181818,74.8548826830429,351,0.00359084595961381
"Fall",277,5.18181818181818,74.9711194677096,352,0.00359084595961381
"Fall",278,9.92307692307692,73.1362369830501,351,0.00687639732347097
"Fall",279,9.73333333333333,74.8850585853549,354,0.00674491065630383
"Fall",280,9.73333333333333,74.488758974893,354,0.00674491065630383
"Fall",281,9.73333333333333,73.7940415016568,355,0.00674491065630383
"Fall",282,9.73333333333333,73.447924566038,355,0.00674491065630383
"Fall",283,9.73333333333333,73.7247408804864,357,0.00674491065630383
"Fall",284,9.73333333333333,74.0250983976132,358,0.00674491065630383
"Fall",285,11.5,74.2139269331491,359,0.00796915813844117
"Fall",286,13.625,74.3061305125237,360,0.00944171996837051
"Fall",287,13.625,74.1635899948708,361,0.00944171996837051
"Fall",288,13.625,73.7035227644064,362,0.00944171996837051
"Fall",289,13.625,73.2440402816681,362,0.00944171996837051
"Fall",290,13.625,73.1838404815724,363,0.00944171996837051
"Fall",291,13.625,72.9902119981889,364,0.00944171996837051
"Fall",292,22.75,73.1378699830833,365,0.0157650737086553
"Fall",293,26.75,72.8491332613781,366,0.0185369548002871
"Fall",294,26.75,72.5611198988772,367,0.0185369548002871
"Fall",295,26.75,72.4898572230937,367,0.0185369548002871
"Fall",296,26.75,72.5981319461381,369,0.0185369548002871
"Fall",297,26.75,72.6149887637567,370,0.0185369548002871
"Fall",298,26.75,72.7990594741124,371,0.0185369548002871
"Fall",299,35.75,72.8709495280097,372,0.0247736872564584
"Fall",300,41.125,73.0197208081649,373,0.0284984024733385
"Fall",301,41.125,72.8332439168924,374,0.0284984024733385
"Fall",302,41.125,72.8927312635438,375,0.0284984024733385
"Fall",303,41.125,73.0626138727546,376,0.0284984024733385
"Fall",304,41.125,72.6551848384415,377,0.0284984024733385
"Fall",305,41.125,73.1942999337267,378,0.0284984024733385
"Fall",306,39.125,72.866745802186,379,0.0271124619275227
"Fall",307,39.6875,73.137183170506,380,0.0275022577060334
"Fall",308,39.6875,72.9734887004265,381,0.0275022577060334
"Fall",309,39.6875,72.4901044510541,381,0.0275022577060334
"Fall",310,39.6875,72.681710068113,383,0.0275022577060334
"Fall",311,39.6875,72.8760126047071,384,0.0275022577060334
"Fall",312,39.6875,72.6861900646321,385,0.0275022577060334
"Fall",313,31.4375,73.2486711900128,386,0.021785252954543
"Fall",314,25.5625,73.3529685175816,387,0.0177140526012089
"Fall",315,25.5625,73.2512599017149,388,0.0177140526012089
"Fall",316,25.5625,73.0665274856992,389,0.0177140526012089
"Fall",317,25.5625,72.9792422112147,390,0.0177140526012089
"Fall",318,25.5625,72.9071274284056,391,0.0177140526012089
"Fall",319,25.5625,73.0209797070674,392,0.0177140526012089
"Fall",320,17.0625,73.0638839971209,393,0.0118238052814915
"Fall",321,12.875,73.2410850302182,394,0.00892199226368957
"Fall",322,12.875,73.8969607974274,396,0.00892199226368957
"Fall",323,12.875,74.1068238734258,397,0.00892199226368957
"Fall",324,12.875,74.3234510015633,398,0.00892199226368957
"Fall",325,12.875,74.5516064012974,400,0.00892199226368957
"Fall",326,12.875,74.6056345560556,401,0.00892199226368957
"Fall",327,10.875,74.6694307932231,402,0.00753605171787371
"Fall",328,9.1875,75.1442485196773,403,0.00636666438234158
"Fall",329,9.1875,75.2128345396022,404,0.00636666438234158
"Fall",330,9.1875,75.5288696725648,406,0.00636666438234158
"Fall",331,9.1875,76.0756968372038,407,0.00636666438234158
"Fall",332,9.1875,76.6419041403556,409,0.00636666438234158
"Fall",333,9.1875,77.1446516742572,410,0.00636666438234158
"Fall",334,7.66666666666667,77.6723221243661,412,0.00531277209229411
"Fall",335,7.66666666666667,77.9889733352316,413,0.00531277209229411
"Fall",336,7.66666666666667,78.2286516039885,414,0.00531277209229411
"Fall",337,7.66666666666667,78.5783156889519,416,0.00531277209229411
"Fall",338,7.66666666666667,79.048070738499,417,0.00531277209229411
"Fall",339,7.66666666666667,79.5045843065581,419,0.00531277209229411
"Fall",340,7.66666666666667,79.9541473009305,420,0.00531277209229411
"Fall",341,5.30769230769231,80.0674564088166,421,0.00367807298697285
"Fall",342,4.08333333333333,80.1580015133456,422,0.00282962861437404
"Fall",343,4.08333333333333,80.7312884793781,424,0.00282962861437404
"Fall",344,4.08333333333333,81.3599288538044,425,0.00282962861437404
"Fall",345,4.08333333333333,82.044679954587,427,0.00282962861437404
"Fall",346,4.08333333333333,82.1609194733554,428,0.00282962861437404
"Fall",347,4.08333333333333,81.9731150411477,429,0.00282962861437404
"Fall",348,1.4,80.7150413474689,429,0.000970158382071098
"Fall",349,2.25,81.8024018692607,431,0.00155918311404284
"Fall",350,2.25,81.7026040193222,432,0.00155918311404284
"Fall",351,2.25,82.0663883198413,433,0.00155918311404284
"Fall",352,2.25,82.5332270344165,435,0.00155918311404284
"Fall",353,2.25,83.4330685867839,436,0.00155918311404284
"Fall",354,2.25,85.0002691145027,439,0.00155918311404284
"Fall",355,3.5,85.0284075247683,440,0.00242539595517775
"Fall",356,4,90.2941998627976,446,0.00277188109163171
"Fall",357,4,89.3882271148495,446,0.00277188109163171
"Fall",358,4,90.69486881883,449,0.00277188109163171
"Fall",359,4,93.1554433975833,452,0.00277188109163171
"Fall",360,4,94.8514733322933,455,0.00277188109163171
"Fall",361,4,95.8413613431893,457,0.00277188109163171
